version_uri,date,author_ar,author_lat,book,title_ar,title_lat,ed_info,id,status,tok_length,local_path,tags,author_from_uri,author_lat_shuhra,author_lat_full_name,char_length,author_uri
0395IbnMandahMuhammad.Tawhid.Shamela0008210-ara1,395,أبو عبد الله محمد بن إسحاق بن محمد بن يحيى بن منده العبدي (المتوفى: 395هـ),Ibn Mandah Muhammad,0395IbnMandahMuhammad.Tawhid,التوحيد ومعرفة أسماء الله عز وجل وصفاته على الاتفاق والتفرد لابن منده,Tawhid,الدكتور علي بن محمد ناصر الفقيهي الأستاذ المشارك في قسم الدراسات العليا بالجامعة الإسلامية بالمدينة المنورة :: مكتبة العلوم والحكم، المدينة المنورة، دار العلوم والحكم، سوريا,Shamela0008210,pri,39812.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0395IbnMandahMuhammad/0395IbnMandahMuhammad.Tawhid/0395IbnMandahMuhammad.Tawhid.Shamela0008210-ara1,CENT0400 :: _CAQAID :: _HADITH :: _MILAL :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: Shamela@متون الحديث,Ibn Mandah Muhammad,,,154773.0,0395IbnMandahMuhammad
0393AbuTahirMukhallis.SabcatMajalis.Shamela0008233-ara1,393,محمد بن عبد الرحمن بن العباس بن عبد الرحمن بن زكريا البغدادي المخلص (المتوفى: 393هـ),Abu Tahir Mukhallis,0393AbuTahirMukhallis.SabcatMajalis,جزء فيه سبعة مجالس من أمالي أبي طاهر المخلص,Sabcat Majalis,دار البشائر الأسلامية، بيروت - لبنان,Shamela0008233,pri,6884.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0393AbuTahirMukhallis/0393AbuTahirMukhallis.SabcatMajalis/0393AbuTahirMukhallis.SabcatMajalis.Shamela0008233-ara1,CENT0400 :: _AJZA :: _HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية,Abu Tahir Mukhallis,,,26152.0,0393AbuTahirMukhallis
0379IbnMuzaffarBazzaz.GharaibHadithMalik.Shamela0008236-ara1,379,محمد بن المظفر بن موسى بن عيسى، أبو الحسين البزاز البغدادي (المتوفى: 379هـ),Ibn Muzaffar Bazzaz,0379IbnMuzaffarBazzaz.GharaibHadithMalik,غرائب حديث الإمام مالك بن أنس رضي الله عنه,Gharaib Hadith Malik,أبي عبد الباري رضا بن خالد الجزائري :: دار السلف، الرياض - السعودية,Shamela0008236,pri,10535.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0379IbnMuzaffarBazzaz/0379IbnMuzaffarBazzaz.GharaibHadithMalik/0379IbnMuzaffarBazzaz.GharaibHadithMalik.Shamela0008236-ara1,CENT0400 :: _AJZA :: _HADITH :: _TARAJIM :: GAL@nodata :: Shamela@الأجزاء الحديثية,Ibn Muzaffar Bazzaz,,,38105.0,0379IbnMuzaffarBazzaz
0385Daraqutni.FadailSahaba.Shamela0008238-ara1,385,الدارقطني ::  أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن¶    دينار بن عبد الله الدارقطني,Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,0385Daraqutni.FadailSahaba,فضائل الصحابة ومناقبهم وقول بعضهم في بعض صلوات الله عليهم,Fadail Sahaba,مكتبة الغرباء الأثرية، المملكة العربية السعودية :: http://www.worldcat.org/oclc/43253645,Shamela0008238,pri,5037.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385Daraqutni/0385Daraqutni.FadailSahaba/0385Daraqutni.FadailSahaba.Shamela0008238-ara1.completed,COMPLETED :: CENT0400 :: _AJZA :: _ASHAB :: _HADITH :: _SIRA :: GAL@nodata :: PAGINATION :: Shamela@الأجزاء الحديثية,Daraqutni,al-Dāraquṭnī,Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,18120.0,0385Daraqutni
0381IbnMuqriIsbahani.Mucjam.Shamela0008244-ara1,381,أبو بكر محمد بن إبراهيم بن علي بن عاصم بن زاذان الأصبهاني الخازن، المشهور بابن المقرئ (المتوفى: 381هـ),Ibn Muqri Isbahani,0381IbnMuqriIsbahani.Mucjam,المعجم لابن المقرئ,Mucjam,أبي عبد الحمن عادل بن سعد :: مكتبة الرشد، الرياض، شركة الرياض للنشر والتوزيع,Shamela0008244,pri,71654.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0381IbnMuqriIsbahani/0381IbnMuqriIsbahani.Mucjam/0381IbnMuqriIsbahani.Mucjam.Shamela0008244-ara1,CENT0400 :: _HADITH :: _MACAJIM :: _MASANID :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: Shamela@متون الحديث,Ibn Muqri Isbahani,,,272792.0,0381IbnMuqriIsbahani
0385Daraqutni.FawaidAfrad.Shamela0008338-ara1,385,الدارقطني ::  أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن¶    دينار بن عبد الله الدارقطني,Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,0385Daraqutni.FawaidAfrad,الثالث والثمانون من الفوائد الأفراد (ضمن مجموع طبع باسم «الفوائد» لابن منده!),Fawaid Afrad,خلاف محمود عبد السميع :: دار الكتب العلمية، بيروت - لبنان :: http://www.worldcat.org/oclc/1076032723,Shamela0008338,pri,6604.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385Daraqutni/0385Daraqutni.FawaidAfrad/0385Daraqutni.FawaidAfrad.Shamela0008338-ara1.completed,COMPLETED :: CENT0400 :: _AJZA :: _HADITH :: GAL@nodata :: MISSING_PARTS :: EDITORIAL_SECTIONS :: Shamela@الأجزاء الحديثية,Daraqutni,al-Dāraquṭnī,Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,25190.0,0385Daraqutni
0385IbnShahin.DhikrManIkhtalafaCulama.Shamela0008542-ara1,385,أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين (المتوفى: 385هـ),Ibn Shahin,0385IbnShahin.DhikrManIkhtalafaCulama,المختلف فيهم,Dhikr Man Ikhtalafa Culama,عبد الرحيم بن محمد بن أحمد القشقري :: مكتبة الرشد، الرياض، المملكة العربية السعودية,Shamela0008542,pri,10550.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385IbnShahin/0385IbnShahin.DhikrManIkhtalafaCulama/0385IbnShahin.DhikrManIkhtalafaCulama.Shamela0008542-ara1,CENT0400 :: _HADITH :: _MISC :: _TABAQAT :: _TARAJIM :: GAL@nodata :: Shamela@التراجم والطبقات,Ibn Shahin,,,40835.0,0385IbnShahin
0392IbnJinniMawsili.MuhtasabFiTabyin.Shamela0008660-ara1,392,ابن جني ::  أبو الفتح عثمان بن جني بن جني الأزدي الموصلي,Ibn Jinni Mawsili :: Ibn Ǧinnī ::  Abū al-Fatḥ ʿUṯmān b. Ǧinnī b. Ǧinnī al-Azdī al-Mawṣilī,0392IbnJinniMawsili.MuhtasabFiTabyin,المحتسب في تبيين وجوه شواذ القراءات والإيضاح عنها,Muhtasab Fi Tabyin,وزارة الأوقاف-المجلس الأعلى للشئون الإسلامية,Shamela0008660,pri,155765.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0392IbnJinniMawsili/0392IbnJinniMawsili.MuhtasabFiTabyin/0392IbnJinniMawsili.MuhtasabFiTabyin.Shamela0008660-ara1,CENT0400 :: _CULUM :: _QURAN :: GAL@period-classical :: GAL@literature-islamic :: GAL@baghdad-school :: GAL@0750-1000CE :: GAL@iraq :: GAL@literature-arabic :: GAL@philology :: GAL@baghdad :: Shamela@علوم القرآن,Ibn Jinni Mawsili,Ibn Ǧinnī,Abū al-Fatḥ ʿUṯmān b. Ǧinnī b. Ǧinnī al-Azdī al-Mawṣilī,642085.0,0392IbnJinniMawsili
0385Daraqutni.CilalWarida.Shamela0009082-ara1,385,الدارقطني ::  أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن¶    دينار بن عبد الله الدارقطني,Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,0385Daraqutni.CilalWarida,العلل الواردة في الأحاديث النبوية.,Cilal Warida,محفوظ الرحمن زين الله السلفي. :: محمود خليل. :: دار ابن الجوزي - الدمام :: دار طيبة - الرياض. :: http://www.worldcat.org/oclc/782086143,Shamela0009082,pri,639563.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385Daraqutni/0385Daraqutni.CilalWarida/0385Daraqutni.CilalWarida.Shamela0009082-ara1.completed,COMPLETED :: CENT0400 :: _AHKAM :: _CILAL :: _DACIF :: _HADITH :: _MAWDUC :: _SUALAT :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: PAGINATION :: HTML_TAGS :: EDITORIAL_SECTIONS :: Shamela@العلل والسؤالات,Daraqutni,al-Dāraquṭnī,Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,2413607.0,0385Daraqutni
0393AbuTahirMukhallis.Mukhallisiyyat.Shamela0009107-ara1,393,محمد بن عبد الرحمن بن العباس بن عبد الرحمن بن زكريا البغدادي المخلص (المتوفى: 393هـ),Abu Tahir Mukhallis,0393AbuTahirMukhallis.Mukhallisiyyat,المخلصيات وأجزاء أخرى لأبي طاهر المخلص,Mukhallisiyyat,نبيل سعد الدين جرار :: وزارة الأوقاف والشؤون الإسلامية لدولة قطر,Shamela0009107,pri,244499.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0393AbuTahirMukhallis/0393AbuTahirMukhallis.Mukhallisiyyat/0393AbuTahirMukhallis.Mukhallisiyyat.Shamela0009107-ara1,CENT0400 :: _HADITH :: GAL@nodata :: Shamela@متون الحديث,Abu Tahir Mukhallis,,,976068.0,0393AbuTahirMukhallis
0392IbnJinniMawsili.MubhijFiTafsirAsmaShucara.Shamela0009244-ara1,392,ابن جني ::  أبو الفتح عثمان بن جني بن جني الأزدي الموصلي,Ibn Jinni Mawsili :: Ibn Ǧinnī ::  Abū al-Fatḥ ʿUṯmān b. Ǧinnī b. Ǧinnī al-Azdī al-Mawṣilī,0392IbnJinniMawsili.MubhijFiTafsirAsmaShucara,المبهج في تفسير أسماء شعراء ديوان الحماسة,Mubhij Fi Tafsir Asma Shucara,دار الهجرة للطباعة والنشر والتوزيع، دمشق :: http://www.worldcat.org/oclc/4770519360,Shamela0009244,pri,17259.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0392IbnJinniMawsili/0392IbnJinniMawsili.MubhijFiTafsirAsmaShucara/0392IbnJinniMawsili.MubhijFiTafsirAsmaShucara.Shamela0009244-ara1.completed,COMPLETED :: CENT0400 :: PPE :: _ADAB :: _MISC :: _TABAQAT :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@baghdad-school :: GAL@0750-1000CE :: GAL@iraq :: GAL@literature-arabic :: GAL@philology :: GAL@baghdad :: MISSING_PARTS :: Shamela@التراجم والطبقات,Ibn Jinni Mawsili,Ibn Ǧinnī,Abū al-Fatḥ ʿUṯmān b. Ǧinnī b. Ǧinnī al-Azdī al-Mawṣilī,71566.0,0392IbnJinniMawsili
0395IbnFarisQazwini.MujmalLugha.Shamela0009252-ara1,395,أحمد بن فارس بن زكرياء القزويني الرازي، أبو الحسين (المتوفى: 395هـ),Ibn Faris Qazwini,0395IbnFarisQazwini.MujmalLugha,مجمل اللغة لابن فارس,Mujmal Lugha,زهير عبد المحسن سلطان :: مؤسسة الرسالة - بيروت,Shamela0009252,pri,211038.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0395IbnFarisQazwini/0395IbnFarisQazwini.MujmalLugha/0395IbnFarisQazwini.MujmalLugha.Shamela0009252-ara1,CENT0400 :: _FIQH :: _GHARIB :: _MACAJIM :: _MUSTALAHAT :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@iran :: GAL@literature-arabic :: GAL@philology :: GAL@persia-neighbors :: GAL@persia :: Shamela@الغريب والمعاجم ولغة الفقه,Ibn Faris Qazwini,,,920298.0,0395IbnFarisQazwini
0384IbnCimranMarzubani.Muwashshah.Shamela0009427-ara1,384,أبو عبيد الله بن محمد بن عمران بن موسى المرزباني (المتوفى: 384هـ),Ibn Cimran Marzubani,0384IbnCimranMarzubani.Muwashshah,الموشح في مآخذ العلماء على الشعراء,Muwashshah,http://www.worldcat.org/oclc/177306157,Shamela0009427,pri,95636.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0384IbnCimranMarzubani/0384IbnCimranMarzubani.Muwashshah/0384IbnCimranMarzubani.Muwashshah.Shamela0009427-ara1.completed,COMPLETED :: CENT0400 :: _ADAB :: _BALAGHA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@iran :: GAL@literature-arabic :: GAL@philology :: GAL@persia-neighbors :: GAL@persia :: EDITORIAL_SECTIONS :: Shamela@الأدب والبلاغة,Ibn Cimran Marzubani,,,388744.0,0384IbnCimranMarzubani
0385IbnShahin.FadailFatima.Shamela0009449-ara1,385,أبو حفص عمر بن أحمد بن عثمان بن أحمد بن محمد بن أيوب بن أزداذ البغدادي المعروف بـ ابن شاهين (المتوفى: 385هـ),Ibn Shahin,0385IbnShahin.FadailFatima,فضائل فاطمة بنت رسول الله صلى الله عليه وسلم,Fadail Fatima,بدر البدر :: دار ابن الأثير - الكويت (ضمن مجموع فيه من مصنفات ابن شاهين),Shamela0009449,pri,4005.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385IbnShahin/0385IbnShahin.FadailFatima/0385IbnShahin.FadailFatima.Shamela0009449-ara1,CENT0400 :: _AJZA :: GAL@nodata :: Shamela@الأجزاء الحديثية,Ibn Shahin,,,15392.0,0385IbnShahin
0390IbnAkhiMimiDaqqaq.Fawaid.Shamela0009564-ara1,390,أبو الحسين محمد بن عبد الله بن الحسين بن عبد الله بن هارون البغدادي الدقاق المعروف بابن أخي ميمي (المتوفى: 390هـ),Ibn Akhi Mimi Daqqaq,0390IbnAkhiMimiDaqqaq.Fawaid,فوائد ابن أخي ميمي الدقاق,Fawaid,نبيل سعد الدين جرار :: دار أضواء السلف، الرياض [ضمن سلسلة مجاميع الأجزاء الحديثية (5)],Shamela0009564,pri,40971.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0390IbnAkhiMimiDaqqaq/0390IbnAkhiMimiDaqqaq.Fawaid/0390IbnAkhiMimiDaqqaq.Fawaid.Shamela0009564-ara1,CENT0400 :: _AJZA :: _HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية,Ibn Akhi Mimi Daqqaq,,,161626.0,0390IbnAkhiMimiDaqqaq
0386IbnHasnunMuqri.LughatFiQuran.Shamela0009598-ara1,386,عبد الله بن الحسين بن حسنون، أبو أحمد السامري (المتوفى: 386هـ),Ibn Hasnun Muqri,0386IbnHasnunMuqri.LughatFiQuran,اللغات في القرآن,Lughat Fi Quran,صلاح الدين المنجد :: مطبعة الرسالة، القاهرة,Shamela0009598,pri,3322.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0386IbnHasnunMuqri/0386IbnHasnunMuqri.LughatFiQuran/0386IbnHasnunMuqri.LughatFiQuran.Shamela0009598-ara1,CENT0400 :: _CULUM :: _QURAN :: GAL@nodata :: Shamela@علوم القرآن,Ibn Hasnun Muqri,,,14229.0,0386IbnHasnunMuqri
0399IbnAbiZamanaynIlbiri.RiyadJanna.Shamela0009698-ara1,399,أبو عبد الله محمد بن عبد الله بن عيسى بن محمد المري، الإلبيري المعروف بابن أبي زمنين المالكي (المتوفى: 399هـ),Ibn Abi Zamanayn Ilbiri,0399IbnAbiZamanaynIlbiri.RiyadJanna,أصول السنة، ومعه رياض الجنة بتخريج أصول السنة,Riyad Janna,عبد الله بن محمد عبد الرحيم بن حسين البخاري :: مكتبة الغرباء الأثرية، المدينة النبوية - المملكة العربية السعودية,Shamela0009698,pri,19333.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0399IbnAbiZamanaynIlbiri/0399IbnAbiZamanaynIlbiri.RiyadJanna/0399IbnAbiZamanaynIlbiri.RiyadJanna.Shamela0009698-ara1,CENT0400 :: _AJZA :: _CAQAID :: _HADITH :: _TARAJIM :: GAL@quran-tafsir :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-sciences :: GAL@literature-arabic :: Shamela@العقيدة,Ibn Abi Zamanayn Ilbiri,,,75305.0,0399IbnAbiZamanaynIlbiri
0395IbnFarisQazwini.Sahibi.Shamela0009977-ara1,395,أحمد بن فارس بن زكرياء القزويني الرازي، أبو الحسين (المتوفى: 395هـ),Ibn Faris Qazwini,0395IbnFarisQazwini.Sahibi,الصاحبي في فقه اللغة العربية ومسائلها وسنن العرب في كلامها,Sahibi,محمد علي بيضون,Shamela0009977,pri,41044.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0395IbnFarisQazwini/0395IbnFarisQazwini.Sahibi/0395IbnFarisQazwini.Sahibi.Shamela0009977-ara1,CENT0400 :: _ADAB :: _LUGHA :: _MUSTALAHAT :: _NAHW :: _SARF :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@iran :: GAL@literature-arabic :: GAL@philology :: GAL@persia-neighbors :: GAL@persia :: Shamela@كتب اللغة,Ibn Faris Qazwini,,,166305.0,0395IbnFarisQazwini
0383IbnCabbasKhwarizmi.MufidCulum.Shamela0010262-ara1,383,ينسب لأبي بكر الخوارزمي محمد بن العباس (المتوفى: 383هـ),Ibn Cabbas Khwarizmi,0383IbnCabbasKhwarizmi.MufidCulum,مفيد العلوم ومبيد الهموم,Mufid Culum,1418 هـ :: المكتبة العنصرية، بيروت :: http://www.worldcat.org/oclc/1107074244,Shamela0010262,pri,111400.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0383IbnCabbasKhwarizmi/0383IbnCabbasKhwarizmi.MufidCulum/0383IbnCabbasKhwarizmi.MufidCulum.Shamela0010262-ara1.completed,COMPLETED :: CENT0400 :: _ADAB :: _BALAGHA :: GAL@nodata :: EDITORIAL_SECTIONS :: Shamela@الأدب والبلاغة,Ibn Cabbas Khwarizmi,,,473301.0,0383IbnCabbasKhwarizmi
0384IbnCaliTanukhi.NishwarMuhadara.Shamela0010275-ara1,384,المحسن بن علي بن محمد بن أبي الفهم داود التنوخي البصري، أبو علي (المتوفى: 384هـ),Ibn Cali Tanukhi,0384IbnCaliTanukhi.NishwarMuhadara,نشوار المحاضرة وأخبار المذاكرة,Nishwar Muhadara,1391 هـ,Shamela0010275,pri,325280.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0384IbnCaliTanukhi/0384IbnCaliTanukhi.NishwarMuhadara/0384IbnCaliTanukhi.NishwarMuhadara.Shamela0010275-ara1,CENT0400 :: _ADAB :: _ADAB :: _BALAGHA :: _QISAS :: _TARAIF :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@prose :: GAL@literature-arabic :: GAL@education-general :: GAL@literature-popular :: Shamela@الأدب والبلاغة,Ibn Cali Tanukhi,,,1352518.0,0384IbnCaliTanukhi
0383IbnCabbasKhwarizmi.Amthal.Shamela0010497-ara1,383,محمد بن العباس الخوارزمي، أبو بكر (المتوفى: 383هـ),Ibn Cabbas Khwarizmi,0383IbnCabbasKhwarizmi.Amthal,الأمثال المولدة,Amthal,1424 هـ :: المجمع الثقافي، أبو ظبي :: http://www.worldcat.org/oclc/1107058624,Shamela0010497,pri,39658.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0383IbnCabbasKhwarizmi/0383IbnCabbasKhwarizmi.Amthal/0383IbnCabbasKhwarizmi.Amthal.Shamela0010497-ara1.completed,COMPLETED :: CENT0400 :: _ADAB :: _BALAGHA :: GAL@nodata :: HTML_TAGS :: EDITORIAL_SECTIONS :: Shamela@الأدب والبلاغة,Ibn Cabbas Khwarizmi,,,162920.0,0383IbnCabbasKhwarizmi
0395AbuHilalCaskari.Awail.Shamela0010529-ara1,395,أبو هلال الحسن بن عبد الله بن سهل بن سعيد بن يحيى بن مهران العسكري (المتوفى: نحو 395هـ),Abu Hilal Caskari,0395AbuHilalCaskari.Awail,الأوائل,Awail,دار البشير، طنطا,Shamela0010529,pri,78879.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0395AbuHilalCaskari/0395AbuHilalCaskari.Awail/0395AbuHilalCaskari.Awail.Shamela0010529-ara1,CENT0400 :: _ADAB :: _ADAB :: _BALAGHA :: _MISC :: GAL@period-classical :: GAL@literature-islamic :: GAL@baghdad-school :: GAL@0750-1000CE :: GAL@iraq :: GAL@literature-arabic :: GAL@philology :: GAL@baghdad :: Shamela@الأدب والبلاغة,Abu Hilal Caskari,,,321612.0,0395AbuHilalCaskari
0392IbnJinniMawsili.Munsif.Shamela0010545-ara1,392,ابن جني ::  أبو الفتح عثمان بن جني بن جني الأزدي الموصلي,Ibn Jinni Mawsili :: Ibn Ǧinnī ::  Abū al-Fatḥ ʿUṯmān b. Ǧinnī b. Ǧinnī al-Azdī al-Mawṣilī,0392IbnJinniMawsili.Munsif,المنصف لابن جني، شرح كتاب التصريف لأبي عثمان المازني,Munsif,دار إحياء التراث القديم,Shamela0010545,pri,84672.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0392IbnJinniMawsili/0392IbnJinniMawsili.Munsif/0392IbnJinniMawsili.Munsif.Shamela0010545-ara1,CENT0400 :: _NAHW :: _SARF :: GAL@period-classical :: GAL@literature-islamic :: GAL@baghdad-school :: GAL@0750-1000CE :: GAL@iraq :: GAL@literature-arabic :: GAL@philology :: GAL@baghdad :: Shamela@النحو والصرف,Ibn Jinni Mawsili,Ibn Ǧinnī,Abū al-Fatḥ ʿUṯmān b. Ǧinnī b. Ǧinnī al-Azdī al-Mawṣilī,350009.0,0392IbnJinniMawsili
0385Daraqutni.Ducafa.Shamela0010802-ara1,385,الدارقطني ::  أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن¶    دينار بن عبد الله الدارقطني,Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,0385Daraqutni.Ducafa,الضعفاء الضعفاء والمتروكون,Ducafa,د. عبد الرحيم محمد القشقري، أستاذ مساعد بكلية الحديث بالجامعة الإسلامية :: مجلة الجامعة الإسلامية بالمدينة المنورة,Shamela0010802,pri,7857.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385Daraqutni/0385Daraqutni.Ducafa/0385Daraqutni.Ducafa.Shamela0010802-ara1.completed,COMPLETED :: CENT0400 :: PPE :: _TABAQAT :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: EDITORIAL_SECTIONS :: Shamela@التراجم والطبقات,Daraqutni,al-Dāraquṭnī,Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,30938.0,0385Daraqutni
0380Khalidiyyan.AshbahWaNazair.Shamela0010806-ara1,380,الخالديان أبو بكر محمد بن هاشم الخالدي، (المتوفى: نحو 380هـ)، و أبو عثمان سعيد بن هاشم الخالدي (المتوفى: 371هـ),Khalidiyyan,0380Khalidiyyan.AshbahWaNazair,حماسة الخالديين = بالأشباه والنظائر من أشعار المتقدمين والجاهليين والمخضرمين,Ashbah Wa Nazair,الدكتور محمد علي دقة :: 1995 :: وزارة الثقافة، الجمهورية العربية السورية,Shamela0010806,pri,79501.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0380Khalidiyyan/0380Khalidiyyan.AshbahWaNazair/0380Khalidiyyan.AshbahWaNazair.Shamela0010806-ara1,CENT0400 :: _ADAB :: _ADAB :: _BALAGHA :: _SHICR :: GAL@history-cultural :: GAL@historiography :: GAL@period-classical :: GAL@literature-islamic :: GAL@history :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@history-literary :: Shamela@الأدب والبلاغة,Khalidiyyan,,,327813.0,0380Khalidiyyan
0385Daraqutni.TacliqatCalaMajruhin.Shamela0010843-ara1,385,الدارقطني ::  أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن¶    دينار بن عبد الله الدارقطني,Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,0385Daraqutni.TacliqatCalaMajruhin,تعليقات الدارقطني على المجروحين لابن حبان,Tacliqat Cala Majruhin,خليل بن محمد العربي :: الفاروق الحديثة للطباعة والنشر، دار الكتاب الإسلامي - القاهرة :: http://www.worldcat.org/oclc/122721916,Shamela0010843,pri,31323.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385Daraqutni/0385Daraqutni.TacliqatCalaMajruhin/0385Daraqutni.TacliqatCalaMajruhin.Shamela0010843-ara1.completed,COMPLETED :: CENT0400 :: _TABAQAT :: _TARAJIM :: GAL@nodata :: NO_MAJOR_ISSUES :: Shamela@التراجم والطبقات,Daraqutni,al-Dāraquṭnī,Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,117700.0,0385Daraqutni
0398AbuNasrKalabadhi.HidayaWaIrshad.Shamela0010902-ara1,398,أحمد بن محمد بن الحسين بن الحسن، أبو نصر البخاري الكلاباذي (المتوفى: 398هـ),Abu Nasr Kalabadhi,0398AbuNasrKalabadhi.HidayaWaIrshad,الهداية والإرشاد في معرفة أهل الثقة والسداد,Hidaya Wa Irshad,عبد الله الليثي :: دار المعرفة - بيروت :: http://www.worldcat.org/oclc/21333652,Shamela0010902,pri,87137.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0398AbuNasrKalabadhi/0398AbuNasrKalabadhi.HidayaWaIrshad/0398AbuNasrKalabadhi.HidayaWaIrshad.Shamela0010902-ara1.completed,COMPLETED :: CENT0400 :: PPE :: _HADITH :: _TABAQAT :: _TARAJIM :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: HTML_TAGS :: MISSING_PARTS :: EDITORIAL_SECTIONS :: Shamela@التراجم والطبقات,Abu Nasr Kalabadhi,,,341839.0,0398AbuNasrKalabadhi
